Iteration,x,y,Utility
5,2,8,52.45240611175174
5,3,8,0.0
5,4,8,0.0
5,5,8,0.0
5,6,8,58.10207190256617
5,7,8,0.0
5,8,8,0.0
5,9,8,56.86316195109884
5,0,9,50.60581318192677
5,1,9,51.29542483178342
5,2,9,51.99374369944129
5,3,9,54.67985146923789
5,4,9,55.42201984630072
5,5,9,56.17355903620523
5,6,9,56.93458735729542
5,7,9,54.520837432525866
5,8,9,55.26099805659989
5,9,9,56.01050414309911
6,0,0,66.5868814129729
6,1,0,67.7252571012478
6,2,0,65.6128104234345
6,3,0,70.91707936135467
6,4,0,73.05122295743092
6,5,0,72.83196864830201
6,6,0,74.98191694396282
6,7,0,76.08959918080947
6,8,0,77.23994071546129
6,9,0,76.10133663780117
6,0,1,64.61911563621965
6,1,1,65.5144347351596
6,2,1,65.45106517780405
6,3,1,71.1183323184018
6,4,1,72.09320901430863
6,5,1,73.10020716897058
6,6,1,74.10848073268572
6,7,1,74.98677568172228
6,8,1,75.03099510314938
6,9,1,75.09359839636384
6,0,2,0.0
6,1,2,0.0
6,2,2,64.5839390166791
6,3,2,0.0
6,4,2,0.0
6,5,2,0.0
6,6,2,0.0
6,7,2,0.0
6,8,2,72.8473231227778
6,9,2,0.0
6,0,3,61.59505708987226
6,1,3,62.676451132020105
6,2,3,63.51949260411632
6,3,3,62.676451132020105
6,4,3,61.84392150715696
6,5,3,61.02177265924539
6,6,3,69.6503543594525
6,7,3,70.58153936048917
6,8,3,71.62922972939035
6,9,3,70.58153936048917
6,0,4,59.57900382183539
6,1,4,0.0
6,2,4,62.676451132020105
6,3,4,0.0
6,4,4,0.0
6,5,4,0.0
6,6,4,0.0
6,7,4,69.74355550858695
6,8,4,70.49857895915086
6,9,4,69.74355550858695
6,0,5,60.264623158434254
6,1,5,61.26323135705963
6,2,5,62.08843886083278
6,3,5,64.89456329854956
6,4,5,65.76570043265565
6,5,5,66.90635484992578
6,6,5,67.80289339250879
6,7,5,68.71075186618505
6,8,5,0.0
6,9,5,0.0
6,0,6,59.46215778606248
6,1,6,0.0
6,2,6,0.0
6,3,6,0.0
6,4,6,63.697555817252805
6,5,6,0.0
6,6,6,0.0
6,7,6,0.0
6,8,6,0.0
6,9,6,0.0
6,0,7,58.5732442250227
6,1,7,57.79186857390451
6,2,7,60.74505392329366
6,3,7,61.81449114200503
6,4,7,62.64673847615472
6,5,7,61.81449114200503
6,6,7,60.74505392329366
6,7,7,59.93651836661108
6,8,7,59.138064300660176
6,9,7,58.25359404196477
6,0,8,0.0
6,1,8,0.0
6,2,8,58.73951088531432
6,3,8,0.0
6,4,8,0.0
6,5,8,0.0
6,6,8,58.73951088531432
6,7,8,0.0
6,8,8,0.0
6,9,8,57.47612406983739
6,0,9,53.70799469052755
6,1,9,54.43788727150202
6,2,9,55.176995667892825
6,3,9,55.480121838828055
6,4,9,56.23238976258408
6,5,9,56.99415601871078
6,6,9,57.76554053564716
6,7,9,56.99415601871078
6,8,9,55.85786112894255
6,9,9,56.61489848817982
7,0,0,69.80171053944395
7,1,0,70.98307000807321
7,2,0,69.24215630784926
7,3,0,71.2615252901718
7,4,0,73.41241255034926
7,5,0,72.88272340444006
7,6,0,75.03267170010085
7,7,0,76.14035393694755
7,8,0,77.29069547159936
7,9,0,76.15209139393923
7,0,1,67.81478073537299
7,1,1,68.87994164603968
7,2,1,70.18741865010018
7,3,1,71.35861287632193
7,4,1,72.32286552705513
7,5,1,73.15096192510863
7,6,1,74.15923548882378
7,7,1,75.03753043786031
7,8,1,75.08174985928743
7,9,1,75.14435315250188
7,0,2,0.0
7,1,2,0.0
7,2,2,69.26177439715588
7,3,2,0.0
7,4,2,0.0
7,5,2,0.0
7,6,2,0.0
7,7,2,0.0
7,8,2,72.89807787891584
7,9,2,0.0
7,0,3,66.08113484159097
7,1,3,67.22555515008126
7,2,3,68.12549179930582
7,3,3,67.22555515008126
7,4,3,66.33683847557576
7,5,3,68.781534900103
7,6,3,69.7011091155906
7,7,3,70.63229411662722
7,8,3,71.67998448552841
7,9,3,70.63229411662722
